feature,n_prompts,strong_count,strong_pct,weak_count,weak_pct,any_count,any_pct
confirmation_cues,35784,27,0.07545271629778671,195,0.5449362843729041,201,0.5617035546613012
anchoring_phrases,35784,158,0.4415381175944556,125,0.34931813100827186,205,0.5728817348535659
framing_language,35784,40,0.11178180192264699,1050,2.9342723004694835,1081,3.020903196959535
bandwagon_cues,35784,13,0.03632908562486027,377,1.0535434831209478,377,1.0535434831209478
overconfidence_cues,35784,89,0.24871450927788957,461,1.2882852671585066,511,1.4280125195618154
availability_cues,35784,6,0.01676727028839705,216,0.6036217303822937,219,0.6120053655264923
hindsight_cues,35784,1,0.002794545048066175,0,0.0,1,0.002794545048066175
time_preference_cues,35784,47,0.13134361725911023,116,0.3241672255756763,130,0.36329085624860274
ANY_FEATURE,35784,360,1.0060362173038229,,,2299,6.424659065504136
