bias,mean_diff,ci_lower,ci_upper,p_value
Anchoring Bias,-3.7904838064774093,-6.3702355021402415,-1.2107321108145768,0.012929500123672352
Availability Bias,8.058042956874404,5.227503614059787,10.888582299689022,0.0007467199969156185
Bandwagon Effect,4.908008658008658,0.8406257005259707,8.975391615491345,0.026796757517841382
Confirmation Bias,24.210113089036856,13.322375318152952,35.09785085992076,0.0022910236936854703
Framing Effect,23.563636363636363,19.737363887023836,27.38990884024889,1.8298866593410594e-05
Hindsight Bias,-22.32190860215054,-47.31037084725595,2.6665536429548737,0.0700980452967282
Hyperbolic Discounting,-7.140522875816994,-13.543646249897133,-0.7373995017368538,0.03513337673576009
Overconfidence Bias,-2.6432022084196,-5.896626368206248,0.6102219513670484,0.0910806009846212
