bias,mean_diff,ci_lower,ci_upper,p_value
Anchoring Bias,2.7122484339597492,0.9449816528094779,4.479515215110021,0.010903992704715072
Availability Bias,8.695778505447414,-0.15810619391351644,17.549663204808347,0.05287198917359616
Bandwagon Effect,9.460748059836897,3.8338976315172912,15.087598488156502,0.007555813513183731
Confirmation Bias,24.348720899189797,17.025009470330517,31.672432328049076,0.0003611892713943911
Framing Effect,21.97316017316017,18.5163879659374,25.42993238038294,1.565907952816531e-05
Hindsight Bias,-9.017175250067588,-17.364565582032586,-0.6697849181025894,0.039047703504544964
Hyperbolic Discounting,-14.529324550332953,-21.088152050665123,-7.970497050000784,0.0023296417491405416
Overconfidence Bias,-0.6487232574189092,-6.090946099556799,4.79349958471898,0.7716354544830896
